Id	Handle	Title as Cymraeg	Title as English	Subtitle as Cymraeg	Subtitle as English	Emojis	Tags	Email	Phone Global Prefix	Phone Local Prefix	Phone Base	Website URL	Facebook URL	Instagram URL	YouTube URL	TikTok URL	Twitter URL	Street	City/Town/Etc	District/County/Etc	Province/State/Etc	Postcode	Country Code	Latitude	Longitude
869559a725f82c0224cba9db6f84a642			Millwards' 	Celf, Crefftau a Siop Modelau	Art, Crafts & Model Shop				44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
a0d90c093cf486b4daa0e8387d61314e			TUI	Asiantaeth deithio	Travel Agency	🏢			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
0fba34c5f544b9e81a85cadf0db718ea	ardalaberystwythrotary		Ardal Aberystwyth Rotary Club	Clwb Rotari ar ei newydd wedd yw Ardal Aberystwyth sy’n rhoi’r cyfle i’w aelodau helpu cymunedau lleol a ledled Cymru ac i fwynhau cymdeithas a hwyl gyda phobl o’r un anian mewn lleoliad anffurfiol.	Ardal Aberystwyth is a new style Rotary Club that gives its members the opportunity to help communities locally and throughout Wales and to enjoy fellowship and fun with likeminded people in an informal setting.	👥🏢						https://ardalaberystwythrotary.cymru/	https://facebook.com/ArdalAberystwythRotary	https://instagram.com/ardalaberystwythrotary/					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
8c284459572021370fbf4b42674924db	freelanceaberystwythllawrydd		Freelance Aberystwyth Llawrydd	Mae Aberystwyth Llawrydd yn rwydwaith o weithwyr proffesiynol hunan-gyflogedig o fewn ac o gwmpas tref Aberystwyth. Dewch i ymuno â'n cymuned, cwrdd â phobl, a tyfu eich busnes.	Freelance Aberystwyth is a network of self-employed professionals based in and around the town. Join the community, meet people, grow your business.	👥🏢							https://facebook.com/groups/216991375699528/						Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
396b68ca9a045769147e121bd7f43911	aberbusinessclub		Aberystwyth Business Club	Hyrwyddo a chefnogi busnesau lleol Aberystwyth.	Promoting and supporting businesses in and around Aberystwyth	👥🏢		info@aberystwythbusinessclub.com				https://aberystwythbusinessclub.com/	https://facebook.com/AberBusinessClub	https://instagram.com/aberbusinessclub											
30bc9ef2f6e927d4f01ddb5079ec00e4	aberystwythparkrun		Aberystwyth parkrun	Digwyddiad cymunedol wythnosol wythnosol am ddim, hwyliog a chyfeillgar. Cerdded, loncian, rhedeg, gwirfoddoli neu sbectol - chi sydd i benderfynu!	A free, fun, and friendly weekly 5k community event. Walk, jog, run, volunteer or spectate – it's up to you!	👥🏞🏃		aberystwyth@parkrun.com				https://www.parkrun.org.uk/aberystwyth/						Plascrug Park, Plascrug Avenue, 	Aberystwyth	Ceredigion	Wales	SY23 1HL	UK	52.4101468	-4.0747474
88f94684ebc11b90875f5161896085f1	caryssangolino		Carys's Angolino 	Bwyd Stryd Sicilian yn Aberystwyth Wedi'i Wneud i Chi gyda Chynhwysion Ffres, Ansawdd a Lleol.	Sicilian Street Food in Aberystwyth Made for You with Fresh, Quality and Local ingredients.	💧☕🍅🥪🇮🇹		volpecarys@gmail.com	44	0	7453 296319		https://facebook.com/caryssangolino/					13 Cambrian Place	Aberystwyth	Ceredigion	Wales	SY23 1NT	UK	52.4145283	-4.0829097
24557cfc21af585f894496469467cd97			Morgan's 	Cigydd	Butcher	🍅🥩			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
de7ea915a5785eff2d6dad1c3e4dfda6			Ruth's Kitchen	Cerfdy	Carvery	🍅🍽🍖			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
f97f362eb5861649508d507ffa6dc091		Marchnand Ffermwyr	Farmer's Market						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
fdb9dd69a2cc37c3ef873eb88e9d8be7	ultimatexscapeaberystwyth		Ultimate Xscape Aberystwyth	Ymunwch â ni am 60 munud o hwyl wefreiddiol yn y Escape Room.	Join us for 60 minutes of thrilling fun at the Escape Room.	🏫🏞🎈		info@silvermountainexperience.co.uk	44	0	1970 890620	http://www.ultimatexscape.co.uk/	https://facebook.com/ultimatexscapeaber/					Ponterwyd	Aberystwyth	Ceredigion	Wales	SY23 3AB	UK	52.4129511	-3.8411629
76d9a32adc695455bffec54e9deb33d8	redkitecafe		Red Kite Cafe and Grill 	Amrywiaeth flasus o opsiynau brecwast a chinio, yn ogystal â dewis eang o ddiodydd poeth ac oer, ac amrywiaeth o ddanteithion melys.	A delicious range of breakfast and lunch options, as well as a wide selection of hot and cold drinks, and a range of sweet treats.	💧☕🫖🍅🍽🍭		info@silvermountainexperience.co.uk	44	0	1970 890340	https://redkitecafe.co.uk	https://facebook.com/redkitecafe					Ponterwyd	Aberystwyth	Ceredigion	Wales	SY23 3AB		52.4129511	-3.8411629
f5f5ee8a44dac3caa553a34660a83c7c	thesilvermountainexperience		The Silver Mountain Experience 	Profiadau actor byw a hanes hynod ddiddorol, yn seiliedig mewn Mwynglawdd Arian-Plwm unigryw ym Mynyddoedd Cambria	Live actor experiences and fascinating history, based at a unique Silver-Lead Mine in the Cambrian Mountains			info@silvermountainexperience.co.uk	44	0	1970 890620	https://silvermountainexperience.co.ukk	https://facebook.com/SilverMountainExperience					Ponterwyd	Aberystwyth	Ceredigion	Wales	SY23 3AB		52.4129511	-3.8411629
e894a6a5c0711fbd991a74eaaaf118a4			Pets at Home						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
40f85d098b2d036c53c9b5735ea0cccf			Home Bargains						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
98dc0ebd5efc2408428f90f854caa69c			Iceland						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
e829b099f1a6ecc0ae0783f31563ea5c	llaethjenkinsmilk	Jenkins Llaeth Teulu	Jenkins Family Milk	Peiriannau gwerthu llaeth organig lleol ac ysgytlaeth ffres		🍅		hello@llaethjenkinsmilk.co.uk	44	0	7813 827712	https://llaethjenkinsmilk.co.uk/	https://facebook.com/cwtshllaeth/						Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
696d2eca08c588529678ae0b65509bb1	wyauedkinseggs		Wyau Edkins Eggs	Peiriant wyau yn gwerthu wyau maes ffres	Egg vending machine selling fresh local free range eggs	🍅🛒🥚		coedfarm686@gmail.com	44	0	7813 315670		https://facebook.com/p/Wyau-Edkins-Eggs-100093685864433/	https://instagram.com/wyauedkinseggs/				Peiriant/Vending, Park Avenue	Aberystwyth	Ceredigion	Wales	SY23 1LF	UK	52.4131434	-4.0824289
1ebfce2559a850065def0f918d7b2dfd			McDonald's						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
0622136c1ffa5b35ee915fbc460ddb40			KFC		Kentucky Fried Chicken				44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
202922f75544264da94bd401e50c6533	littledevilscafe		Little Devil's Cafe	☕️ Caffi/Siop Coffi 📍 Aberystwyth 🍴 Bwyd Cartref o Ffynonellau Lleol 🧁 Cacennau Delicious 🌱 Opsiynau Fegan a Llysieuol 🐶 Cyfeillgar i Gŵn 🍽️ Tecawe Ar Gael	☕️ Cafe/Coffee Shop 📍 Aberystwyth 🍴 Homemade Locally Sourced Food 🧁 Delicious Cakes 🌱 Vegan and Vegetarian Options 🐶 Dog Friendly 🍽️ Takeaway Available	🍅☕🍽		littledevilscafe@hotmail.com	44	0	1970 611757		https://facebook.com/Littledevilscafe	https://instagram.com/littledevilscafe/				20 Terrace Road	Aberystwyth	Ceredigion	Wales	SY23 1NP	UK	52.4150553	-4.0826792
cd7f7ddd71e9bd624700fea37ec1d1b5			Venus Barber	Torri gwallt + patrwm + eillio tywel poeth	Haircut + Pattern + Hot Towel Shave	🌼💈			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
63dc35ce9bd14e6c7528785199db6e43			Boots Optician	Presgripsiynau Llygaid, Sbectol, Fframiau	Eyewear Prescriptions, Glasses, Frames	🌼👁️			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
778d29fcf8770e8747e085290b3a2c4a	kingarthurslabyrinth		King Arthur's Labyrinth	✨ rhaeadr hudolus i mewn i antur wedi'i llenwi â draig🐉deep o dan fynyddoedd yr eira deheuol	✨A magical waterfall into a dragon filled adventure🐉deep beneath the mountains of Southern Snowdonia				44	0	1654 761584	https://www.kingarthurslabyrinth.co.uk/	https://www.facebook.com/KingArthursLabyrinth	https://www.instagram.com/kingarthurslabyrinth/	https://www.youtube.com/watch?v=hHlunTcaAfU		https://twitter.com/KingArthurWales								
9553e7af6240bd71eef3a9b20b1f9ce8			Poundland	Siop fwyd	Grocery Store	🍅🛒			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
96eea0183101f610d79c61c36f089393			Pep & Co	Ffasiwn i Ferched, Dynion, Plant	Fashion For Women, Men, Kids	🛍👚			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
7b60ad238d4ece746322ad5ff07d2fab	theexpresscafeaberystwyth		The Express Cafe	Mae'r Express Cafe yn fusnes teuluol sydd wedi'i leoli'n uniongyrchol o'r orsaf reilffordd. Mae gan deulu Foligno dreftadaeth gaffi hir yn dal i fynd heddiw.	The Express Cafe is a family run business situated directly across from the railway station. The Foligno family has a long cafe heritage still going today.	💧☕🍅🥪			44	0	1970 617707		https://facebook.com/profile.php?id=100063609548190					Alexandra Road	Aberystwyth	Ceredigion	Wales	SY23 5AH	UK	52.4144981	-4.0814307
0d0075d937cad616631e6db652c6080c			Card Factory	Cardiau ac Anrhegion	Cards & Gifts	🛍💌🎁🏳‍🌈			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
f918ab4eef33953fc66061eeecaf28e3			Savers	Marchnad	Market	🍅🛒			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
e56013155c10248c0a5ff1a4b98fdb61			Specsavers	Optegwyr a Gwydrau a Fframiau	Opticians & Glasses & Frames	🛍👁️			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
f94d1249c6198dafcd02324decabf5d8	aberframing		Aber Framing	Fframio Lluniau Pwrpasol	Bespoke Picture Framing	🛍🖼			44	0	7812 890028	https://www.aberframing.co.uk/	https://facebook.com/aberframing.co.uk	https://instagram.com/aber_framing				Unit 3b, Min Y Llyn, Glan Yr Afon Industrial Estate	Aberystwyth	Ceredigion	Wales	SY23 3NG	UK	52.8962101	-4.5040799
76eeeb5a499dbe35fafc82fe92a3b521	aberystwythbeerpongsociety		Aberystwyth Beer Pong Society	Helo, ni yw ABPS. Rydym yn gymdeithas ym Mhrifysgol Aber ac yn cael digwyddiadau cymdeithasol bob dydd Mercher.	Hello, we are ABPS. We are society in Aber Uni and have socials every Wednesday.	👥							https://facebook.com/AberBeerPongSociety	https://instagram.com/abps_15/		https://www.tiktok.com/@aberbeerpong									
83732fc76e92f6a7bd4a3f4c5bd0ae62			Albatross		Models and Hobbies	🛍🧶🧸			44	0	1970 617836							29 Pier St	Aberystwyth	Ceredigion	Wales	SY23	UK	52.4152311	-4.0867001
156abbe91e025f170e144e14f024959a			The Osteopaths						44	0	1970 636755							32 North Parade	Aberystwyth	Ceredigion	Wales	SY23	UK	52.4157319	-4.082153
d69cacf4c9f65d9f5795dc9629962ecf			Vaughans		The Electrical People																				
43e02185c16d1d1e1569f9561e502b6c	fusionkingrestaurant		Fusion King	Bwyty a siop tecawê yng nghanol tref Aberystwyth. Rydym yn cynnig amrywiaeth o flasau unigryw a blasus sy'n tarddu o gwmpas y Byd.	Restaurant and takeaway located in the centre of Aberystwyth town. We offer a variety of unique and delicious flavours that originate around the World.	🍅🍽												31 Eastgate	Aberystwyth	Ceredigion	Wales	SY23 2AR	UK	52.4149659	-4.0860227
1b15c43d11624d501c19e95fef643763			Light of Asia	Bwyty Tandoori	Tandoori Restaurant	🍅🍽🇮🇳																			
f8f5e6bd46dfe6c095a04ff510ad2b7a			Godfather	Byrgyrs Smash • Pizza • Cyw Iâr Peri • Cebab Donner Tro-ffrio	Smash Burgers • Pizza • Peri Peri Chicken • Stir Fried Donner Kebab	🍅🍽🍔🍕																			
9b0c934ade6aa094c3dd2213322d18bf	welshcomputers		Welsh Computers	Mae cyfrifiaduron Cymreig yn prynu, yn trwsio ac yn gwerthu cyfrifiaduron, tabledi a ffonau! Adeiladu, Uwchraddio ac ati Custom.	Welsh Computers buys, fixes and sells computers, tablets and phones! Custom builds, upgrades etc.	🛍💻		hello@welshcomputers.com	44	0	800 994 9441	http://welshcomputers.com/	https://facebook.com/welshcomputers	https://instagram.com/welshcomputers/			https://twitter.com/welsh_computers								
a828adbf75db6c111e0d7e63855984d7			Jono's Barbershop			🌼💈			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
aa09dfe66e56e820e9965e9bba096857			Claire Lloyd	Stiwdio Gwallt	Hair Studio	🌼💇			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
00fa553f6a5e5cdb7284bd3a6b25f26f	annabelthegoldsmith		Annabel The Goldsmith	Gemwaith gwerthfawr wedi'u gwneud â llaw yn ddilys, wedi'u gwneud mewn arian, aur, eitemau diangen ac eitemau wedi'u hailgylchu.	Authenticly handmade precious jewellery, made in silver, gold, unwanted items and recycled items.			info@annabelthegoldsmith.co.uk	44	0		https://www.annabelthegoldsmith.co.uk/	https://facebook.com/AnnabelTheGoldsmith	https://instagram.com/annabelthegoldsmith/				Old Post Office, 6 Great Darkgate Street	Aberystwyth	Ceredigion	Wales	SY23 1DE	UK	52.4148392	-4.0838644
703e121b747d2e622a8ce933808560cc			Calm Krafts						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
9b92a11904607a0234dfcd14a7595e67			Cardigan Bay Designs						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
e56fe2e6b3bc0908369b5dcc1f25fa96	cactws		Cactws	🌵 Siop ddillad 👕 Ffasiwn 👟 Ffordd o Fyw a Nwyddau Cartref 🟡 Pwynt Mynediad UPS 📦 Dosbarthu am ddim	🌵 Clothing store 👕 Fashion 👟 Lifestyle & Homeware 🟡 UPS Access Point 📦 Free delivery	🛍👚						https://www.cactws.co.uk/	https://www.facebook.com/cactwsaber	https://www.instagram.com/cactws				23-25 Pier Street	Aberystwyth	Ceredigion	Wales	SY23 2LN	UK	52.4150161	-4.0868948
6b4bd2aa7e4eaa38a5c627fcfeb93ca3			Ibohero						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
3c482565487099d76034b740b0084197			Lovingly Bound						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
f0d55ff7f220b5810e345d2734fbc3a1	davidgilbertjewellry		David Gilbert Jewellery 	Rydym yn dylunio • Rydyn ni'n gwneud 	We Design • We Make	🛍💎		david@davidgilbertjewellery.com	44	0	1970 627754	https://www.davidgilbertjewellery.com/	https://facebook.com/DGJAberystwyth					9 Market Hall, Upper Great Darkgate Street	Aberystwyth	Ceredigion	Wales	SY23 1DW	UK	52.4136681	-4.0866994
18823d871022745d68432a0dab5dfa16	fantabulousfragrances		Fantabulous Fragrances	Cwyr persawrus iawn yn toddi, ffresni aer car ymhlith pethau eraill!	Highly scented wax melts, car air freshies amongst other things!	🛍		Info@fantabulous-fragrances.co.uk	44	0	7376 227425	https://fantabulous-fragrances.co.uk/	https://facebook.com/profile.php?id=61560304826558					2 Ger y Ddol, Penparcau	Aberystwyth	Ceredigion	Wales	SY23 1RH	UK	52.4412088	-4.0314521
bea952b1d5b17928e555a87cbaa1c172			Tomos Watkin Artist						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
fa77e852239efbd74fa217f2231f299c			Superdrug						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
56781726235c9ed8b558c51db1cb93f1	craftycambrian		The Crafty Cambrian	Teimlai Ffantastig gan Scapes Tir a Môr Cymru, Myth & Nature. Ar -lein, stondin, gweithdai.	Fantastic felt inspired by the land & sea scapes of Wales, myth & nature. Online, stall, workshops.	🛍🧶		h3dgewitch1966@gmail.com					https://www.facebook.com/profile.php?id=100086113251613	https://www.instagram.com/craftycambrian/				Old Post Office, 6 Great Darkgate Street	Aberystwyth	Ceredigion	Wales	SY23 1DE	UK	52.4148392	-4.0838644
dc25da74dc16d142660e52553cd36ab8			New Look			🛍👚			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
dd19a3343bb8563fee55357552d26fcc			The Vale of Rheidol Pub			💧🍺🍅🍽			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
b0472fa64bce902b1dfb48d2bcf87794	dylansdencrystalshop		Dylan's Den	Siop grisial gyda siopau yn Aberystwyth, Henffordd, a Threfynwy	Crystal shop with stores in Aberystwyth, Hereford, and Monmouth	🛍🎁		dylansdenretail@gmail.com	44	0	1970 617794	https://dylansden.co.uk	https://facebook.com/DylansDenCrystalShop	https://instagram.com/dylansdencrystalshop/					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
4bc8cc9144360af808aa3fc5dd5b4390	therudemonkey		The Rude Monkey Company 	Ffynci, beiddgar a thros ben llestri! Nid ydym yn gwneud diflas, ni yw'r Mwncïod Coolest yn y Jyngl!	Funky, bold and over the top! We don't do boring, we are the Coolest Monkeys in the Jungle!	🛍👚		hello@therudemonkey.co.uk	44	0	7956 332005		https://facebook.com/therudemonkey.uk	https://instagram.com/therudemonkey				12 Great Darkgate	Aberystwyth	Ceredigion	Wales	SY23	UK	52.4147612	-4.0840924
4f78c47fb9707c45b7651eadf0c3bb5b			Clare Wools			🛍👚🧶			44	0		https://clarewoolsco.uk							Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
32a7488eba9eaf2135c7f275ec18dcf8			White Stuff			🛍👚			44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
0667e146e7543da79839e603fc411d72			Gallery Gwyn						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
144fa3fa25479634bac9fc9f34f418b5	moonlightapothecaryaberystwyth		Moonlight Apothecary	Canolfan lles a chymuned yn Aberystwyth. Canolbwyntio ar gynaliadwyedd a masnach deg.	A centre for wellness and community in Aberystwyth. Sustainability and fair-trade focused.	🛍🌼		MoonlightApothecary@digital-wizard.com	44	0			https://facebook.com/profile.php?id=61560699874133	https://instagram.com/moonlightapothecaryofficial				15 Great Darkgate St	Aberystwyth	Ceredigion	Wales	SY23 1DE	UK	52.41484	-4.0844821
329369e7e9b56f3ca44582f93eaaf981		Balchder Yn Aberystwyth	Pride In Aberystwyth						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
7e90ca9a3fb4ed305866b3e32853cbcd			Layla Isis Mangan	Tu mewn	Interiors				44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
723c0af6215a4231f5a9172bed904643	yurtopiawales		Yurtopia Wales	Encilfa coetir. Ymlacio, adfer, archwilio.	A woodland retreat. Relax, restore, explore.	🏞🏕🛎		fran@yurtopiawales.co.uk	44	0	7715 925683	https://yurtopiawales.co.uk	https://facebook.com/yurtopia.wales	https://instagram.com/yurtopia.wales/				Ystumtuen 	Aberystwyth	Ceredigion	Wales	SY23 3AE	UK	52.3933884	-3.8556471
113c6656e860b5097641a7dc26c2cbfc		Helpu Cymru							44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
43ca4b06bf2dbdb84b825e6e3524276d			Centre For Welsh Politics and Society						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
3757846aa0e6a9dff4e8418debb48534			Mouth of the Ystwyth Newspaper						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
9cfb4130ab8f3fefa3d652a549a10eef		Aelwyd Trefechan							44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
c327c96fc13cb6251c3fbd93d74e773b	aberystwythcameraclub	Clwb Camera Aberystwyth	Camera Club Aberystwyth	I unrhyw un sydd â diddordeb cyffredin mewn tynnu a gwneud delweddau.	For anyone with a common interest in taking and making images.	👥						https://aberystwythcameraclub.org.uk/	https://facebook.com/groups/2059119337563273/						Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
6cd12c04103891ffbc61cb45a9385358	abercatering		Aber Catering	Bocsys Brecwast, Byrddau Pori, Te Prynhawn, Bwffe, Cacennau, Digwyddiadau Corfforaethol, Priodasau a mwy. Yn darparu ar gyfer eich holl anghenion.	Breakfast Boxes, Graze Boards, Afternoon Tea, Buffets, Cakes, Corporate Events, Weddings & more. Catering for all your needs.	🍅🍽		holmesm5@sky.com	44	0	7463 824623		https://facebook.com/AberCatering	https://www.instagram.com/abercatering/					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
2e6cbc691bdd31732fdd3578d0af49e6			Boba Dragon box						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
46029d44b2f0ddd1c6d1b9e93209fb55			Monika Pello Photos						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
d548a2bbc17adc056e746a77704309db	nuteats		Neats 	Rydym yn darparu ar gyfer bwydgarwyr gyda phob angen, rydym yma ar gyfer bingers yn ogystal â phobl sy'n benodol iawn ac yn gyfyngedig! gan ein bod ni'n gwybod sut mae'n teimlo pan fyddwch chi angen byrbryd sy'n ffitio a'r un sy'n llenwi.	We cater to foodies with all needs, we are here for bingers as well as people that are very specific and limited! as we know how it feels when you need a snack that fits and the one that fills.	🍅🍽🍔🍕🐟			44	0	7880 978088		https://facebook.com/nuteats					65 Marine Terrace	Aberystwyth	Ceredigion	Wales	SY23 2BX	UK	52.4187966	-4.0839369
ea43077578c8bd9ceb7011ee70ee3c4b			Sheboss Club Aber						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
666fcff4a57c8c1fdeab3c34524bfeb7			The Social Space Aber						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
56a6edc7d3589be8d20879957b81c38d			Aberration Cymru						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
6bf76f2387a6136a77f5e9e9659541be	woodlandscafeandtearoomsdevilsbridge		The Woodlands Cafe & Tea Rooms (Devils Bridge)	Caffi ac Ystafelloedd Te • Siop Anrhegion • Bwydydd • Prydau parod	Cafe and Tea Rooms • Gift shop • Groceries • Take-Away	💧🫖☕🛒🛍🎁			44	0	1970 890423		https://facebook.com/woodlandstearoomsdevilsbridge	https://instagram.com/woodlands_cafe_tearooms/				A4120 Devil's Bridge	Aberystwyth	Ceredigion	Wales	SY23 3JW	UK	52.3812139	-3.8454501
c04c74d282c6ef9789546f4f57a35635			Aber Crafts Society						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
6fcd1c3a1860e4a0e4e582669da7b812			AberFoodSurplus						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
61e70aac013968d00477d764c7fbf1bb	ystradfflurstrataflorida		Strata Florida Trust	Mae'r Ymddiriedolaeth yn adfer Fferm Mynachlog Fawr i greu Canolfan Ystrad Fflur; lle a fydd yn dathlu hanes, diwylliant a thirwedd Cymru.	The Trust is restoring the Mynachlog Fawr Farm to create The Strata Florida Centre; a place that will celebrate Welsh history, culture and landscape.			info@strataflorida.org.uk	44	0	1974 831760	https://www.strataflorida.org.uk	https://facebook.com/YstradFflur	https://instagram.com/ystradfflurstrataflorida/	https://www.youtube.com/@stratafloridatrust4138		https://twitter.com/YstradFflur	Abbey Rd, Ystrad Fflur	Ystrad Meurig	Ceredigion	Wales	SY25 6ES	UK	52.2759341	-3.8446453
b8ab2f8b5145d5ac978be1a7591257e5			Vocalize Studio	Hyfforddi a Mentora Lleisiol	Vocal Coaching & Mentoring				44	0		https://vocalizestudio.uk							Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
b8e2c50d93409d8146ac5b4b953e1e24	menteraberystwyth		Menter Aberystwyth	Partneriaeth adfywio	 Regeneration partnership			info@menter-aberystwyth.org.uk	44	0		https://menter-aberystwyth.org.uk	https://facebook.com/menteraberystwyth/	https://instagram.com/menter_aberystwyth/					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
6ee2db88c95c1babb178ae8e28d69463			Downes	Gwasanaethau Milfeddygol | Ceffylau | Fferm | Anifeiliaid Anwes | Milfeddygon	Veterinary Services | Equine | Farm | Pet | Milfeddygon				44	0	1970 624173	https://downsevet.co.uk							Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
99773d5c937c7f90929db6b82479704f			My Dentist	Helpu'r genedl i wenu	Helping the nation smile				44	0	1870 623369	https://www.mydentist.co.uk							Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
77e39faac095249c2405e3c250edcdd4			Clinig Corff Ystwyth	Diagnosis arbenigol, rheoli a thrin poen yn y cymalau, poen nerfau, poen yn y cyhyrau, poen disg	Expert diagnosis, management, and treatment of joint pain, nerve pain, muscle pain, disc pain				44	0	1970 61190	https://ccy.org.uk							Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
ca28a8a38a9afbdacf89b3108ee15285			Porto						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
3c5f8b22845e327fec5dc1f852078ee0	arabicflavouraberystwyth		Arabic Flavour	Arabic Flavor yw’r bwyty Arabeg/Groeg cyntaf i’w redeg gan y teulu yn Aberystwyth.	Arabic Flavour is the first Arabic/Greek family run restaurant in Aberystwyth.	🍅🍽🇦🇪🇬🇷		Arabicflavour@icloud.com	44	0	1970 228078	https://arabic-flavour.square.site	https://facebook.com/Arabicflavour.uk	https://instagram.com/arabic.flavour/				4 Northgate Street	Aberystwyth	Ceredigion	Wales	SY23 2JS	UK	52.4160352	-4.0797245
75ff0828dd572602ae406bc65567f80f			Knockout Furniture						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
a0aef28390b54b390972333cef7e92f2			Charlie's						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
ce3528a5d877ed5784724f484ab6bbff	bulgariankitchenaberystwyth		Bulgarian Kitchen	Mae Bulgarian Kitchen yn fwyty teuluol sy'n gweini bwyd ffres a chartref, pwdinau a chacennau, diodydd poeth ac oer, a phrydau byrbryd amrywiol. Rydym yn cynnig gwasanaeth bwyta i mewn a tecawê yn ogystal â danfoniadau.	Bulgarian Kitchen is a family-owned restaurant serving fresh and homemade food, desserts and cakes, hot and cold drinks, and various snack meals. We offer eat-in and takeaway service as well as deliveries.	🍅🍽🇧🇬		bulgariankitchen@gmail.com	44	0	7443 888083		https://facebook.com/BulgarianKitchen1	https://instagram.com/bulgarian.kitchen					Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
3ed13da798cfae09cf9d23362008b51d			Sioned Rees Hair Salon 						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
c679c6746bc7da02d4d0a339c0593e7b			Sidni Leigh Makeup Artist						44	0									Aberystwyth	Ceredigion	Wales	SY23	UK	52.415303	-4.08292
